id,peer_id,date,date_ts,edit_date,post,legacy,ttl_period,message,raw_text,from_id,sender_id,sender,post_author,via_bot_id,via_business_bot_id,fwd_from,entities,media,reply_markup,grouped_id,reply_to_msg_id,photo,document,video,audio,voice,gif,sticker,poll,web_preview,file,views,forwards,replies,reactions,pinned,silent,noforwards,from_scheduled,edit_hide,out,mentioned,media_unread,restriction_reason,action
158450,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:56:02+00:00,1762012562,2025-11-02T09:43:47+00:00,True,False,,ЕС отказались от планов ввести обязательный контроль за переписками в мессенджерах.,ЕС отказались от планов ввести обязательный контроль за переписками в мессенджерах.,,-1001271343429,,,,,,,,,,,,,,,,,,,,,216877,505,"{""_"": ""MessageReplies"", ""replies"": 44, ""replies_pts"": 31691622, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 5253972521}, {""_"": ""PeerUser"", ""user_id"": 7067466022}, {""_"": ""PeerUser"", ""user_id"": 1222307668}], ""channel_id"": 1240453727, ""max_id"": 18797174, ""read_max_id"": null}","{""_"": ""MessageReactions"", ""results"": [{""_"": ""ReactionCount"", ""reaction"": {""_"": ""ReactionPaid""}, ""count"": 1, ""chosen_order"": null}], ""min"": false, ""can_see_list"": false, ""reactions_as_tags"": false, ""recent_reactions"": [], ""top_reactors"": [{""_"": ""MessageReactor"", ""count"": 1, ""top"": true, ""my"": false, ""anonymous"": false, ""peer_id"": {""_"": ""PeerUser"", ""user_id"": 977317590}}]}",False,False,False,False,True,False,False,False,,
158449,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:38:18+00:00,1762011498,2025-11-01T15:38:21+00:00,True,False,,Ожидается визит президента Сирии Шараа в Вашингтон — специальный посланник США по Сирии Том Баррак.,Ожидается визит президента Сирии Шараа в Вашингтон — специальный посланник США по Сирии Том Баррак.,,-1001271343429,,,,,,,"{""_"": ""MessageMediaPhoto"", ""spoiler"": false, ""photo"": {""_"": ""Photo"", ""id"": 5203947917214351552, ""access_hash"": -3591377006743499331, ""file_reference"": ""024bc7294500026af1691f721b3615a4bd14494540457c9ead061ec214"", ""date"": ""2025-11-01T15:38:18+00:00"", ""sizes"": [{""_"": ""PhotoStrippedSize"", ""type"": ""i"", ""bytes"": ""011928c8ab9145e648899c71d6aa28cb81ef57e3dbe70078cf008352cd60bdd64e6d02e3e73f535425c47330d8a707bd5c90420ac6589232493552e9834b81d00a68863a471f675fdda0cfd78a28b8188547a514ccd320b719996a69bad476dfeb47d2a7fe3a97b9d30f8191bf9a0f9453e61ed5664823f2a243c48a324d42bff1febf5a9e5ff5eff5aa3164376084f6a2a59ffe3d1a8a093f""}, {""_"": ""PhotoSize"", ""type"": ""m"", ""w"": 320, ""h"": 204, ""size"": 13502}, {""_"": ""PhotoSizeProgressive"", ""type"": ""x"", ""w"": 752, ""h"": 479, ""sizes"": [4695, 9698, 11857, 18652, 35234]}], ""dc_id"": 2, ""has_stickers"": true, ""video_sizes"": []}, ""ttl_seconds"": null}",,,,"{""_"": ""Photo"", ""id"": 5203947917214351552, ""access_hash"": -3591377006743499331, ""file_reference"": ""024bc7294500026af1691f721b3615a4bd14494540457c9ead061ec214"", ""date"": ""2025-11-01T15:38:18+00:00"", ""sizes"": [{""_"": ""PhotoStrippedSize"", ""type"": ""i"", ""bytes"": ""011928c8ab9145e648899c71d6aa28cb81ef57e3dbe70078cf008352cd60bdd64e6d02e3e73f535425c47330d8a707bd5c90420ac6589232493552e9834b81d00a68863a471f675fdda0cfd78a28b8188547a514ccd320b719996a69bad476dfeb47d2a7fe3a97b9d30f8191bf9a0f9453e61ed5664823f2a243c48a324d42bff1febf5a9e5ff5eff5aa3164376084f6a2a59ffe3d1a8a093f""}, {""_"": ""PhotoSize"", ""type"": ""m"", ""w"": 320, ""h"": 204, ""size"": 13502}, {""_"": ""PhotoSizeProgressive"", ""type"": ""x"", ""w"": 752, ""h"": 479, ""sizes"": [4695, 9698, 11857, 18652, 35234]}], ""dc_id"": 2, ""has_stickers"": true, ""video_sizes"": []}",,,,,,,,,<telethon.tl.custom.file.File object at 0x106196c60>,215853,199,"{""_"": ""MessageReplies"", ""replies"": 54, ""replies_pts"": 31691613, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 148184236}, {""_"": ""PeerUser"", ""user_id"": 230373206}, {""_"": ""PeerUser"", ""user_id"": 447166138}], ""channel_id"": 1240453727, ""max_id"": 18793269, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158448,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:32:21+00:00,1762011141,2025-11-01T15:32:24+00:00,True,False,,"❗️Украинские военные, окруженные в Покровске, начали сдаваться в плен, сообщили в Минобороны России.","❗️Украинские военные, окруженные в Покровске, начали сдаваться в плен, сообщили в Минобороны России.",,-1001271343429,,,,,,"[{""_"": ""MessageEntityCustomEmoji"", ""offset"": 0, ""length"": 2, ""document_id"": 5226577652764133783}]",,,,,,,,,,,,,,,211784,542,"{""_"": ""MessageReplies"", ""replies"": 329, ""replies_pts"": 31691625, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 380742018}, {""_"": ""PeerUser"", ""user_id"": 1019574160}, {""_"": ""PeerUser"", ""user_id"": 1731744807}], ""channel_id"": 1240453727, ""max_id"": 18805375, ""read_max_id"": null}",,False,True,False,False,True,False,False,False,,
158447,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:30:51+00:00,1762011051,2025-11-01T15:30:54+00:00,True,False,,Распространяемая некоторыми источниками информация о введении азербайджанского языка в школьную программу Армении для старшеклассников не соответствует действительности.,Распространяемая некоторыми источниками информация о введении азербайджанского языка в школьную программу Армении для старшеклассников не соответствует действительности.,,-1001271343429,,,,,,,,,,,,,,,,,,,,,210280,45,"{""_"": ""MessageReplies"", ""replies"": 18, ""replies_pts"": 31691619, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 1141007889}, {""_"": ""PeerUser"", ""user_id"": 1207474221}, {""_"": ""PeerUser"", ""user_id"": 707988827}], ""channel_id"": 1240453727, ""max_id"": 18795406, ""read_max_id"": null}",,False,True,False,False,True,False,False,False,,
158446,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:25:38+00:00,1762010738,2025-11-01T16:22:19+00:00,True,False,,Тетрагидропиранилциклопентилтетрагидропиридопиридиновые \n\nИнститут Пушкина назвал самое длинное слово в русском языке.,Тетрагидропиранилциклопентилтетрагидропиридопиридиновые \n\nИнститут Пушкина назвал самое длинное слово в русском языке.,,-1001271343429,,,,,,"[{""_"": ""MessageEntityBold"", ""offset"": 0, ""length"": 57}]",,,,,,,,,,,,,,,217694,2061,"{""_"": ""MessageReplies"", ""replies"": 140, ""replies_pts"": 31691619, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 1194230050}, {""_"": ""PeerUser"", ""user_id"": 5140091295}, {""_"": ""PeerUser"", ""user_id"": 142070718}], ""channel_id"": 1240453727, ""max_id"": 18801691, ""read_max_id"": null}","{""_"": ""MessageReactions"", ""results"": [{""_"": ""ReactionCount"", ""reaction"": {""_"": ""ReactionPaid""}, ""count"": 3, ""chosen_order"": null}], ""min"": false, ""can_see_list"": false, ""reactions_as_tags"": false, ""recent_reactions"": [], ""top_reactors"": [{""_"": ""MessageReactor"", ""count"": 1, ""top"": true, ""my"": false, ""anonymous"": false, ""peer_id"": {""_"": ""PeerUser"", ""user_id"": 6827771803}}, {""_"": ""MessageReactor"", ""count"": 1, ""top"": true, ""my"": false, ""anonymous"": false, ""peer_id"": {""_"": ""PeerUser"", ""user_id"": 605149787}}, {""_"": ""MessageReactor"", ""count"": 1, ""top"": true, ""my"": false, ""anonymous"": false, ""peer_id"": {""_"": ""PeerUser"", ""user_id"": 476918118}}]}",False,True,False,False,True,False,False,False,,
158445,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:15:13+00:00,1762010113,2025-11-01T15:15:16+00:00,True,False,,"ChatGPT больше не будет давать медицинские и юридические советы\n\nКомпания OpenAI обновила условия использования ChatGPT, официально запретив чат-боту давать пользователям консультации по этим вопросам.","ChatGPT больше не будет давать медицинские и юридические советы\n\nКомпания OpenAI обновила условия использования ChatGPT, официально запретив чат-боту давать пользователям консультации по этим вопросам.",,-1001271343429,,,,,,"[{""_"": ""MessageEntityBold"", ""offset"": 0, ""length"": 64}]",,,,,,,,,,,,,,,219503,2528,"{""_"": ""MessageReplies"", ""replies"": 95, ""replies_pts"": 31691619, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 267930846}, {""_"": ""PeerUser"", ""user_id"": 5253972521}, {""_"": ""PeerUser"", ""user_id"": 7494824367}], ""channel_id"": 1240453727, ""max_id"": 18797152, ""read_max_id"": null}",,False,True,False,False,True,False,False,False,,
158444,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T15:04:55+00:00,1762009495,2025-11-01T15:04:58+00:00,True,False,,В Нижегородской области отменили выплаты премий госслужащим — указ губернатора.,В Нижегородской области отменили выплаты премий госслужащим — указ губернатора.,,-1001271343429,,,,,,"[{""_"": ""MessageEntityBold"", ""offset"": 59, ""length"": 1}]",,,,,,,,,,,,,,,210948,703,"{""_"": ""MessageReplies"", ""replies"": 58, ""replies_pts"": 31691619, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 684665190}, {""_"": ""PeerUser"", ""user_id"": 1160595100}, {""_"": ""PeerUser"", ""user_id"": 2036011189}], ""channel_id"": 1240453727, ""max_id"": 18817021, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158443,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T13:53:29+00:00,1762005209,2025-11-01T13:53:32+00:00,True,False,,"Белый дом скрыл данные о некоторых спонсорах строительства нового бального зала, пишет газета NYT \n\nИздание выяснило, что в списке доноров не упоминаются инвестиционная фирма Blackrock, несколько страховых компаний, миллиардер Джефф Ясс и производитель микрочипов Nvidia.","Белый дом скрыл данные о некоторых спонсорах строительства нового бального зала, пишет газета NYT \n\nИздание выяснило, что в списке доноров не упоминаются инвестиционная фирма Blackrock, несколько страховых компаний, миллиардер Джефф Ясс и производитель микрочипов Nvidia.",,-1001271343429,,,,,,"[{""_"": ""MessageEntityBold"", ""offset"": 0, ""length"": 79}]",,,,,,,,,,,,,,,212858,298,"{""_"": ""MessageReplies"", ""replies"": 69, ""replies_pts"": 31691625, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 139609047}, {""_"": ""PeerUser"", ""user_id"": 616587179}, {""_"": ""PeerUser"", ""user_id"": 492696810}], ""channel_id"": 1240453727, ""max_id"": 18794142, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158442,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T13:41:31+00:00,1762004491,2025-11-01T13:41:34+00:00,True,False,,"❗️Чистый убыток ПАО «КАМАЗ» по РСБУ в январе-сентябре 2025 года вырос в годовом выражении в 7,6 раза, до 29,1 млрд рублей, сообщила компания.","❗️Чистый убыток ПАО «КАМАЗ» по РСБУ в январе-сентябре 2025 года вырос в годовом выражении в 7,6 раза, до 29,1 млрд рублей, сообщила компания.",,-1001271343429,,,,,,"[{""_"": ""MessageEntityCustomEmoji"", ""offset"": 0, ""length"": 2, ""document_id"": 5226577652764133783}]",,,,,,,,,,,,,,,212961,1076,"{""_"": ""MessageReplies"", ""replies"": 92, ""replies_pts"": 31691613, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 6204496105}, {""_"": ""PeerUser"", ""user_id"": 139609047}, {""_"": ""PeerUser"", ""user_id"": 5060622306}], ""channel_id"": 1240453727, ""max_id"": 18859231, ""read_max_id"": null}",,False,True,False,False,True,False,False,False,,
158441,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T13:26:16+00:00,1762003576,2025-11-01T13:26:19+00:00,True,False,,В суд Петербурга поступил новый протокол о сотрудничестве с нежелательной организацией на Бориса Вишневского.,В суд Петербурга поступил новый протокол о сотрудничестве с нежелательной организацией на Бориса Вишневского.,,-1001271343429,,,,,,,"{""_"": ""MessageMediaPhoto"", ""spoiler"": false, ""photo"": {""_"": ""Photo"", ""id"": 5201696117400667088, ""access_hash"": 8841726648699670994, ""file_reference"": ""024bc7294500026ae9691f721bb1150b1b2a3095a17e52cef5ff79e71d"", ""date"": ""2025-11-01T13:26:16+00:00"", ""sizes"": [{""_"": ""PhotoStrippedSize"", ""type"": ""i"", ""bytes"": ""011e28b18a8de6dae117ef1f5ed52d5691717196e952ca48b032067cc04fa11522f241cf1e9550ef1bbf7cbd3e51562db3e4aeeeb4914d589b23d28a4a2a8929497918cf960b73df8aac8e64dc5d8924d4393b33c10a075ebc9a63a306ceee681265bf980e0f439ebc0ab76d750b46a81f9ff6863358df313cb1a99700018ce680b9b94554b094ba989b9298e7d7345007""}, {""_"": ""PhotoSize"", ""type"": ""m"", ""w"": 320, ""h"": 240, ""size"": 20652}, {""_"": ""PhotoSize"", ""type"": ""x"", ""w"": 800, ""h"": 600, ""size"": 103394}, {""_"": ""PhotoSizeProgressive"", ""type"": ""y"", ""w"": 1024, ""h"": 768, ""sizes"": [8808, 20533, 30137, 47737, 97944]}], ""dc_id"": 2, ""has_stickers"": false, ""video_sizes"": []}, ""ttl_seconds"": null}",,,,"{""_"": ""Photo"", ""id"": 5201696117400667088, ""access_hash"": 8841726648699670994, ""file_reference"": ""024bc7294500026ae9691f721bb1150b1b2a3095a17e52cef5ff79e71d"", ""date"": ""2025-11-01T13:26:16+00:00"", ""sizes"": [{""_"": ""PhotoStrippedSize"", ""type"": ""i"", ""bytes"": ""011e28b18a8de6dae117ef1f5ed52d5691717196e952ca48b032067cc04fa11522f241cf1e9550ef1bbf7cbd3e51562db3e4aeeeb4914d589b23d28a4a2a8929497918cf960b73df8aac8e64dc5d8924d4393b33c10a075ebc9a63a306ceee681265bf980e0f439ebc0ab76d750b46a81f9ff6863358df313cb1a99700018ce680b9b94554b094ba989b9298e7d7345007""}, {""_"": ""PhotoSize"", ""type"": ""m"", ""w"": 320, ""h"": 240, ""size"": 20652}, {""_"": ""PhotoSize"", ""type"": ""x"", ""w"": 800, ""h"": 600, ""size"": 103394}, {""_"": ""PhotoSizeProgressive"", ""type"": ""y"", ""w"": 1024, ""h"": 768, ""sizes"": [8808, 20533, 30137, 47737, 97944]}], ""dc_id"": 2, ""has_stickers"": false, ""video_sizes"": []}",,,,,,,,,<telethon.tl.custom.file.File object at 0x10653e600>,211973,84,"{""_"": ""MessageReplies"", ""replies"": 36, ""replies_pts"": 31691625, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 7890667318}, {""_"": ""PeerUser"", ""user_id"": 5279041233}, {""_"": ""PeerUser"", ""user_id"": 309736245}], ""channel_id"": 1240453727, ""max_id"": 18797484, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158440,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T13:25:33+00:00,1762003533,2025-11-01T13:25:36+00:00,True,False,,❗️Revolut начал замораживать счета россиян с гуманитарными визами ЕС со ссылкой на 19‑й пакет санкций.,❗️Revolut начал замораживать счета россиян с гуманитарными визами ЕС со ссылкой на 19‑й пакет санкций.,,-1001271343429,,,,,,"[{""_"": ""MessageEntityCustomEmoji"", ""offset"": 0, ""length"": 2, ""document_id"": 5226577652764133783}]",,,,,,,,,,,,,,,212074,789,"{""_"": ""MessageReplies"", ""replies"": 54, ""replies_pts"": 31691619, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 7873180065}, {""_"": ""PeerUser"", ""user_id"": 1169088430}], ""channel_id"": 1240453727, ""max_id"": 18812438, ""read_max_id"": null}",,False,True,False,False,True,False,False,False,,
158439,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T12:39:07+00:00,1762000747,2025-11-01T12:39:15+00:00,True,False,,Второе уголовное дело против Максима Каца передали в российский суд. Статья — уклонение от исполнения обязанностей «иноагента».,Второе уголовное дело против Максима Каца передали в российский суд. Статья — уклонение от исполнения обязанностей «иноагента».,,-1001271343429,,,,,,"[{""_"": ""MessageEntityBold"", ""offset"": 67, ""length"": 2}]",,,,,,,,,,,,,,,211719,167,"{""_"": ""MessageReplies"", ""replies"": 88, ""replies_pts"": 31691625, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 426540964}, {""_"": ""PeerUser"", ""user_id"": 8329433960}], ""channel_id"": 1240453727, ""max_id"": 18798862, ""read_max_id"": null}",,False,False,False,False,False,False,False,False,,
158438,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T11:54:54+00:00,1761998094,2025-11-01T11:54:57+00:00,True,False,,"Генпрокуратура РФ направила в суд уголовное дело о растрате 7,5 млрд рублей «Роснано» в отношении бывшего руководящего сотрудника «Крокус Наноэлектроника» Алексея Кушнарева.","Генпрокуратура РФ направила в суд уголовное дело о растрате 7,5 млрд рублей «Роснано» в отношении бывшего руководящего сотрудника «Крокус Наноэлектроника» Алексея Кушнарева.",,-1001271343429,,,,,,,,,,,,,,,,,,,,,215383,211,"{""_"": ""MessageReplies"", ""replies"": 50, ""replies_pts"": 31691635, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 5253972521}, {""_"": ""PeerUser"", ""user_id"": 859862347}, {""_"": ""PeerUser"", ""user_id"": 908118026}], ""channel_id"": 1240453727, ""max_id"": 18792455, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158437,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T11:15:06+00:00,1761995706,2025-11-01T11:15:09+00:00,True,False,,"Встречу Путина и Трампа в Будапеште «сорвали американские производители оружия», заявил отец Илона Маска Эррол.","Встречу Путина и Трампа в Будапеште «сорвали американские производители оружия», заявил отец Илона Маска Эррол.",,-1001271343429,,,,,,,,,,,,,,,,,,,,,217007,418,"{""_"": ""MessageReplies"", ""replies"": 166, ""replies_pts"": 31691619, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 6704332290}, {""_"": ""PeerUser"", ""user_id"": 139609047}, {""_"": ""PeerUser"", ""user_id"": 5253972521}], ""channel_id"": 1240453727, ""max_id"": 18798868, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158436,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T10:45:26+00:00,1761993926,2025-11-01T10:45:29+00:00,True,False,,"Иран не намерен отказываться от обогащения урана и исключает возможность переговоров по своей ракетной программе, заявил глава МИД Ирана.","Иран не намерен отказываться от обогащения урана и исключает возможность переговоров по своей ракетной программе, заявил глава МИД Ирана.",,-1001271343429,,,,,,,,,,,,,,,,,,,,,215237,178,"{""_"": ""MessageReplies"", ""replies"": 57, ""replies_pts"": 31691633, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 139609047}, {""_"": ""PeerUser"", ""user_id"": 447127159}, {""_"": ""PeerUser"", ""user_id"": 859862347}], ""channel_id"": 1240453727, ""max_id"": 18794116, ""read_max_id"": null}",,False,False,False,False,True,False,False,False,,
158435,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T10:01:47+00:00,1761991307,2025-11-01T10:58:01+00:00,True,False,,"ВС РФ ударили по Николаеву «Искандером» с кассетной боевой частью. Один человек погиб, — ОВА\n\nГлава администрации Виталий Ким сообщил, что ещё 15 человек получили ранения разной степени тяжести. Среди пострадавших есть ребенок, его состояние среднее.","ВС РФ ударили по Николаеву «Искандером» с кассетной боевой частью. Один человек погиб, — ОВА\n\nГлава администрации Виталий Ким сообщил, что ещё 15 человек получили ранения разной степени тяжести. Среди пострадавших есть ребенок, его состояние среднее.",,-1001271343429,,,,,,"[{""_"": ""MessageEntityBold"", ""offset"": 0, ""length"": 85}]",,,,,,,,,,,,,,,213398,171,"{""_"": ""MessageReplies"", ""replies"": 83, ""replies_pts"": 31691632, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 354833371}, {""_"": ""PeerUser"", ""user_id"": 420144075}, {""_"": ""PeerUser"", ""user_id"": 8108312242}], ""channel_id"": 1240453727, ""max_id"": 18799041, ""read_max_id"": null}","{""_"": ""MessageReactions"", ""results"": [{""_"": ""ReactionCount"", ""reaction"": {""_"": ""ReactionPaid""}, ""count"": 1, ""chosen_order"": null}], ""min"": false, ""can_see_list"": false, ""reactions_as_tags"": false, ""recent_reactions"": [], ""top_reactors"": [{""_"": ""MessageReactor"", ""count"": 1, ""top"": true, ""my"": false, ""anonymous"": false, ""peer_id"": {""_"": ""PeerUser"", ""user_id"": 83700276}}]}",False,False,False,False,False,False,False,False,,
158434,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T09:45:06+00:00,1761990306,2025-11-01T10:57:11+00:00,True,False,,"❗️Пакистан не считает бессрочными и безоговорочными договорённости с Афганистаном о прекращении огня на границе двух стран, сообщает издание The Express Tribune со ссылкой на официальные источники.","❗️Пакистан не считает бессрочными и безоговорочными договорённости с Афганистаном о прекращении огня на границе двух стран, сообщает издание The Express Tribune со ссылкой на официальные источники.",,-1001271343429,,,,,,"[{""_"": ""MessageEntityCustomEmoji"", ""offset"": 0, ""length"": 2, ""document_id"": 5226577652764133783}]",,,,,,,,,,,,,,,209751,50,"{""_"": ""MessageReplies"", ""replies"": 24, ""replies_pts"": 31691625, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 1423428912}, {""_"": ""PeerUser"", ""user_id"": 396171260}, {""_"": ""PeerUser"", ""user_id"": 1191747585}], ""channel_id"": 1240453727, ""max_id"": 18787131, ""read_max_id"": null}",,False,False,False,False,False,False,False,False,,
158433,"{""_"": ""PeerChannel"", ""channel_id"": 1271343429}",2025-11-01T09:35:30+00:00,1761989730,2025-11-01T13:24:19+00:00,True,False,,"Двое рабочих упали с крыши пятиэтажки в Химках, один из них погиб. Заведено уголовное дело.","Двое рабочих упали с крыши пятиэтажки в Химках, один из них погиб. Заведено уголовное дело.",,-1001271343429,,,,,,,"{""_"": ""MessageMediaPhoto"", ""spoiler"": true, ""photo"": {""_"": ""Photo"", ""id"": 5201696117400666515, ""access_hash"": -3586753578937528340, ""file_reference"": ""024bc7294500026ae1691f721b9b1a63e56b1964fc0878ed058b2d6061"", ""date"": ""2025-11-01T09:35:30+00:00"", ""sizes"": [{""_"": ""PhotoStrippedSize"", ""type"": ""i"", ""bytes"": ""012824b2772caff290a7907fcfd69d1020aa638031d2a87da64239c9e08eb4ab7336e2431fce8b858b72e7ce0800e467f955591cfda1f8ce0e28df2b499dc7763ad23482185d8925cf7229016a3dd22ee23ad15416e14a8cc918faa9a29d90ae3f007ff5e9cb1c6bf7571ce7a9a616fc6941cf5a450ae642df270299891811226e1eb528e69d8fff005500406da3f4a2a539a28021cd3941a28a00957a53bb7bd145003181ce460668a28a607f""}, {""_"": ""PhotoSize"", ""type"": ""m"", ""w"": 291, ""h"": 320, ""size"": 34244}, {""_"": ""PhotoSizeProgressive"", ""type"": ""x"", ""w"": 433, ""h"": 476, ""sizes"": [3050, 8832, 13883, 24649, 43910]}], ""dc_id"": 2, ""has_stickers"": true, ""video_sizes"": []}, ""ttl_seconds"": null}",,,,"{""_"": ""Photo"", ""id"": 5201696117400666515, ""access_hash"": -3586753578937528340, ""file_reference"": ""024bc7294500026ae1691f721b9b1a63e56b1964fc0878ed058b2d6061"", ""date"": ""2025-11-01T09:35:30+00:00"", ""sizes"": [{""_"": ""PhotoStrippedSize"", ""type"": ""i"", ""bytes"": ""012824b2772caff290a7907fcfd69d1020aa638031d2a87da64239c9e08eb4ab7336e2431fce8b858b72e7ce0800e467f955591cfda1f8ce0e28df2b499dc7763ad23482185d8925cf7229016a3dd22ee23ad15416e14a8cc918faa9a29d90ae3f007ff5e9cb1c6bf7571ce7a9a616fc6941cf5a450ae642df270299891811226e1eb528e69d8fff005500406da3f4a2a539a28021cd3941a28a00957a53bb7bd145003181ce460668a28a607f""}, {""_"": ""PhotoSize"", ""type"": ""m"", ""w"": 291, ""h"": 320, ""size"": 34244}, {""_"": ""PhotoSizeProgressive"", ""type"": ""x"", ""w"": 433, ""h"": 476, ""sizes"": [3050, 8832, 13883, 24649, 43910]}], ""dc_id"": 2, ""has_stickers"": true, ""video_sizes"": []}",,,,,,,,,<telethon.tl.custom.file.File object at 0x10653ecf0>,209178,448,"{""_"": ""MessageReplies"", ""replies"": 79, ""replies_pts"": 31691625, ""comments"": true, ""recent_repliers"": [{""_"": ""PeerUser"", ""user_id"": 309604110}, {""_"": ""PeerUser"", ""user_id"": 6916828209}, {""_"": ""PeerUser"", ""user_id"": 428850433}], ""channel_id"": 1240453727, ""max_id"": 18789948, ""read_max_id"": null}",,False,False,False,False,False,False,False,False,,
